sentence	abuse	hate	clean	blame	anger	frustration	praise	order
아니 지금 씨 쟤는 체력이 너무 없어가지구	0	0	0	0	0	0	0	1
아니 지금 일반형 비명이 떨어지니까 7번 얘기해줄꺼야	0	0	0	0	0	0	0	1
아니 진짜	0	0	1	0	0	0	0	0
아니 진짜 밀린 거라고 저거는	0	0	1	0	0	0	0	0
아니 진짜 진짜 몰랐어	0	0	1	0	0	0	0	0
아니 진짜로 죄송합니다	0	0	0	0	1	0	0	0
아니 진짜로 진지하게 묻는 거인데 이거 오래 할 거야	0	0	0	0	1	0	0	0
아니 짐꾼 지금 밑에 있는데 로프가 175m 밖에 안되는데	0	0	0	0	0	0	0	1
아니 채색 안 눈대	0	0	1	0	0	0	0	0
아니 케찹 마요네즈 [유저] 이오 됐다 하나 고쳐 하나 고쳐 편안해 반대로	0	0	0	0	0	0	0	1
아니 코인 세계 몸몸에 안 나가죠	0	0	0	0	0	0	0	1
아니 크게 하고 와	0	0	0	0	0	0	0	1
아니 키보드에 손이 안되는데 뒤로 갔다고하니까요	0	0	1	0	0	0	0	0
아니 파란색 블럭이 왜 여기 와 있냐고 파란색 블럭 옮겨줘야 돼	0	0	0	0	0	0	0	1
아니 폭탄을	0	0	1	0	0	0	0	0
아니 폭탄이 뭐야	0	0	0	0	1	0	0	0
아니 피지컬로 해 피지컬 아니 저 새끼는 점프 왜 하는거야	1	0	0	0	0	0	0	0
아니 하하하하하하하하 아이씨 아 뭐야	0	0	0	0	1	0	0	0
아니 한 개라 보여줘	0	0	1	0	0	0	0	0
아니 한 번에 안 움직이는것이 아니라 빨리 가면 그러는거 같은데	0	0	0	0	0	0	0	1
아니 한 줄로 가야돼	0	0	0	0	0	0	0	1
아니 한마디만 해도 돼요	0	0	0	0	0	0	0	1
아니 해봤다면서요	0	0	0	0	0	0	0	1
아니 핵폭탄은 막아줘야 되잖아	0	0	1	0	0	0	0	0
아니 협동을 해보자 제발 방금 시작했는데 끄고 싶다	0	0	0	0	0	0	0	1
아니 형 꼭대기에 있으면 조금 더 올라가 조금 아주 조금 삼시오빠 땡겨야 되는 거 아니야	0	0	0	0	0	0	0	1
아니 형 형 근데 진짜 한 번 눌러보는 것도 아 그니까 [유저] 수분 위가해	0	0	0	0	0	0	0	1
아니 호나	0	0	1	0	0	0	0	0
아니 화낸거 아니야	0	0	1	0	0	0	0	0
아니 회색 자리로 들어가 빨간색이 그다음에 아니 회색	0	0	0	0	0	0	0	1
아니다 아니다 아니다	0	0	1	0	0	0	0	0
아니다 하나 안 해	0	0	0	0	0	0	0	1
아니면 고양이 8마리 키우면 이런 느낌	0	0	1	0	0	0	0	0
아니면 그 앞에서 멈추던가 빨리 잠깐만 지금부터 죽으면 저 꿈틀이 다 모여서 한번에 가야돼	0	0	0	0	0	0	0	1
아니면 그냥 그 별을 아래로 올라가 봐 일단 아래에 왔다 갔다 해줘야 뛰어줘	0	0	0	0	0	0	0	1
아니면 그냥 살아남은 상태 이쪽 해볼래	0	0	0	0	0	0	0	1
아니면 그러니까 뭔 개소리야	0	0	1	0	0	0	0	0
아니면 네가 올라갈래	0	0	0	0	0	0	0	1
아니면 마마가 한번 살려주던 거 한 번 흑기녀 흑기녀	0	0	0	0	0	0	0	1
아니면 여기서 그 그거	0	0	1	0	0	0	0	0
아니면 이거 5개로 나온거 같은데요	0	0	1	0	0	0	0	0
아니면 이거 진짜 약간 이거 꼼수인데 오른쪽으로 그냥 확 기울어 가지고 그냥 바로 떨어지게 하는 거 어때	0	0	0	0	0	0	0	1
아니아니 계단하자고 계단 이렇게	0	0	1	0	0	0	0	0
아니아니 들어 말 들어주세요	0	0	1	0	0	0	0	0
아니아니아니 저 이렇게 막 그렇게 만들었을리가 없어 야야야 왼쪽으로 가 왼쪽으로 가	0	0	0	0	0	0	0	1
아니야 3명 가서 먹고 와 먹혔네	0	0	0	0	0	0	0	1
아니야 4명만 들어왔어	0	0	1	0	0	0	0	0
아니야 가보자 할것이 게이지 가 게이지 가 어 [유저] 오케이 좋아	0	0	0	0	0	0	1	0
아니야 갈 수 있어	0	0	1	0	0	0	0	0
아니야 괜찮아	0	0	1	0	0	0	0	0
아니야 그건 그러면 안돼	0	0	0	0	0	1	0	0
아니야 나	0	0	1	0	0	0	0	0
아니야 나 매일 단 출소 너무 재밌을 것 같잖아	0	0	1	0	0	0	0	0
아니야 더 돌려야지 되는 거 아니야	0	0	1	0	0	0	0	0
아니야 될 거 같아	0	0	1	0	0	0	0	0
아니야 머리 사람 될거 같은데	0	0	1	0	0	0	0	0
아니야 방금 내 앞에서 하나가 터졌는데 살아있어 오케이 다 깨는거인가	0	0	0	0	0	0	1	0
아니야 보이지 않아	0	0	1	0	0	0	0	0
아니야 빨라 빨라 빨라	0	0	1	0	0	0	0	0
아니야 싸운거 아니야	0	0	1	0	0	0	0	0
아니야 아	0	0	1	0	0	0	0	0
아니야 아니야	0	0	1	0	0	0	0	0
아니야 아니야 [유저] 가 훔쳐 이거 훔쳐	0	0	0	0	0	0	0	1
아니야 아니야 그거	0	0	1	0	0	0	0	0
아니야 아니야 그거 가자	0	0	0	0	0	0	0	1
아니야 아니야 그냥 가면 되는 거 아니야	0	0	0	0	0	0	0	1
아니야 아니야 그렇긴 해	0	0	0	0	0	0	0	1
아니야 아니야 기억을 해요 할	0	0	0	0	0	0	0	1
아니야 아니야 될거같아	0	0	1	0	0	0	0	0
아니야 아니야 빨리 가는 것이 아니라 이렇게 간 다음에 멈춰있어야 게이지 채우고 다 같이 움직이고 이렇게 해야 돼	0	0	0	0	0	0	0	1
아니야 아니야 세 명이 가야 돼	0	0	0	0	0	0	0	1
아니야 아니야 아니야 3인 아니야 아니야 아니야	0	0	1	0	0	0	0	0
아니야 아니야 아니야	0	0	1	0	0	0	0	0
아니야 아니야 아니야 잠깐만 먼저 가셈 와아 아아 빠딱빠딱 이것이 어렵나	0	0	0	0	0	0	0	1
아니야 아니야 아니야 안 큰일 났어	0	0	0	0	0	1	0	0
아니야 아니야 어	0	0	1	0	0	0	0	0
아니야 아니야 이거 가운데 칸에 있으면 딱 열쇠만 걸쳐지지 않을까	0	0	0	0	0	0	0	1
아니야 아니야 이거 밟아줘야돼	0	0	1	0	0	0	0	0
아니야 아니야 이제 알겠어	0	0	1	0	0	0	0	0
아니야 아니야 저 상자있다	0	0	1	0	0	0	0	0
아니야 아니야 저거 내려오면 안돼	0	0	0	0	0	1	0	0
아니야 왼쪽입니다	0	0	1	0	0	0	0	0
아니야 이거	0	0	1	0	0	0	0	0
아니야 이거 이거 잠깐만 이거 색깔별로 다 와봐	0	0	0	0	0	0	0	1
아니야 이걸로 감는 거야	0	0	1	0	0	0	0	0
아니야 이렇게 없애줘야 돼	0	0	1	0	0	0	0	0
아니야 이제 알았어	0	0	1	0	0	0	0	0
아니야 잘했어	0	0	0	0	0	0	1	0
아니야 잠깐만 선행이 넘어가야지 선행이 내가 넘어갈것이 [유저] 비켜 됐다	0	0	0	0	0	0	0	1
아니야 좋아	0	0	0	0	0	0	1	0
아니야 죽으면 안 돼	0	0	0	0	0	1	0	0
아니야 할 수 있어	0	0	1	0	0	0	0	0
아니야 확연히 누가 움직여야 돼	0	0	0	0	0	0	0	1
아니요 아래로 너무 내려가면 안 돼	0	0	0	0	0	1	0	0
아니요 없어가지고 지금 저를 공격하시는 거죠	0	0	0	0	0	0	0	1
아니요 왜 안가	0	0	0	0	0	0	0	1
아니요 자 우리 컷 2개도 해야돼	0	0	0	0	0	0	0	1
아니요 최대한 이거 모자라야 되요	0	0	1	0	0	0	0	0
아니요 화가왜 나요	0	0	0	0	0	0	0	1
아니이이이이이이이이이이이이이이이이이이이이	0	0	1	0	0	0	0	0
아니지 둘러싸여야될거같은데 둘러싸여야될거같은데 막아야되나봐	0	0	0	0	0	0	0	1
아니지 아니지	0	0	1	0	0	0	0	0
아니지 이걸 못하나	0	0	1	0	0	0	0	0
아닌 거 같은데 여기 난이도 쓰읍 오케이 일단 가보자고 에고 좀 쉬었다가 아 중간중간 쉬는 데가 있네 은근 지름길일 수도 있어	0	0	0	0	0	0	1	0
아닌 맞는 거 같은데	0	0	1	0	0	0	0	0
아닌데 나 6번인데	0	0	1	0	0	0	0	0
아닌데 안 나갔는데	0	0	1	0	0	0	0	0
아닐 수도 됐다 좋아 좋아 좋아 똑똑하다 [유저] 이다	0	0	0	0	0	0	1	0
아님 죽어라 한명 더인가	1	0	0	0	0	0	0	0
아닙니다 아닙니다	0	0	1	0	0	0	0	0
아라야 아라야 아라야 또 또 또 50킬	0	0	1	0	0	0	0	0
아래 1층에도 등락이 있어야 돼	0	0	1	0	0	0	0	0
아래 맨파 여기 있네	0	0	1	0	0	0	0	0
아래 봐봐	0	0	0	0	0	0	0	1
아래 사람들 차례 아래 사람들	0	0	1	0	0	0	0	0
아래 키구나	0	0	1	0	0	0	0	0
아래로 내가 여기 있을것이 아래로 여기 있을게	0	0	0	0	0	0	0	1
아래로 내려가는 거겠죠	0	0	0	0	0	0	0	1
아래로 두 명만 가야 될 거 같은데	0	0	0	0	0	0	0	1
아래로 아래로 가 여기 여기 나 간다	0	0	0	0	0	0	0	1
아래를 눌러야돼	0	0	0	0	0	0	0	1
아래를 아니 왜 내려놔 흔들린다고해 내려갈때 올라가서 가는거구나	0	0	0	0	0	0	0	1
아래만 움직이면 돼	0	0	1	0	0	0	0	0
아래에 여 여여여 오른쪽 오른쪽 그렇지 밑에 알갱이 있다	0	0	0	0	0	0	1	0
아래쪽이 한 칸짜리로 떨어져줄게	0	0	1	0	0	0	0	0
아래키 아래키가 질레가 없어 내가 아래키 안 만들어줬어	0	0	0	0	0	0	0	1
아래킬을 만들어줄 걸 그랬네	0	0	1	0	0	0	0	0
아루 끼놔 버려	0	0	1	0	0	0	0	0
아름다운 [유저] 랑 [유저] 유머 [유저] 유머 이어	0	0	1	0	0	0	0	0
아름다운 [유저] 입니다	0	0	1	0	0	0	0	0
아마도 방금 나쁘지 않았잖아	0	0	1	0	0	0	0	0
아무것도 들어오지마	0	0	1	0	0	0	0	0
아무것도 못 하쥬	0	0	1	0	0	0	0	0
아무것도 안 돼	0	0	0	0	0	1	0	0
아무나 이겨 망치 들었다 망치 들었다	0	0	1	0	0	0	0	0
아무도 나다 싶으면 체크해 번호 체크해 나다 싶으면 순서대로 가죠	0	0	0	0	0	0	0	1
아무도 내 끈 채우지 마	0	0	1	0	0	0	0	0
아무도 뒤에 후반 경기 안 해줘가지고	0	0	0	0	0	0	0	1
아무도 말하지 마	0	0	1	0	0	0	0	0
아무도 못 먹어 아무도 못 먹어	0	0	1	0	0	0	0	0
아무도 안 건들지	0	0	1	0	0	0	0	0
아무도 안 막았는데요	0	0	1	0	0	0	0	0
아무도 안 보내 나를	0	0	1	0	0	0	0	0
아무도 통과 못해	0	0	0	1	0	0	0	0
아무튼 3번은 위로 가세요	0	0	0	0	0	0	0	1
아무튼 가자고 이것이 게임이 버그가 있대요	0	0	0	0	0	0	0	1
아무튼 너무 좋아 평가가 25년도 최고의 협동게임 해보자 해보자 들어와 들어와 This game is use voice chat 아 보이스챗 한다고	0	0	0	0	0	0	1	0
아무튼 렛츠고	0	0	1	0	0	0	0	0
아무튼 여러분	0	0	1	0	0	0	0	0
아무튼 오늘 여기서 꼴찌한 사람은 최악이라고 봐야지	0	0	0	0	0	0	0	1
아무튼 이거 공룡 때문인 거잖아	0	0	1	0	0	0	0	0
아버지 일로와 일로와 일로와	0	0	0	0	0	0	0	1
아빠한테 오렴	0	0	1	0	0	0	0	0
아빠한테 와 펭귄아 아빠한테 와	0	0	0	0	0	0	0	1
아빠한테 펭귄아 아빠한테 어디갔어	0	0	1	0	0	0	0	0
아쉬발로브 아니었죠	0	0	1	0	0	0	0	0
아쉬웠어요	0	0	1	0	0	0	0	0
아쉬웠어요가 아니라 약간 아쉬발로브 아니었죠	0	0	0	0	0	0	0	1
아쉽게 해 갑자기 3시가 여기쯤 나 아이씨 여기쯤 가 내 캐릭터였네	0	0	0	0	1	0	0	0
아시발 좀	1	0	0	0	0	0	0	0
아싸 꼴찌가 커피 사기죠	0	0	0	0	0	0	0	1
아싸 나다	0	0	1	0	0	0	0	0
아싸 드디어 드디어 콩콩이가 지쳤다	0	0	0	0	0	0	0	1
아아 [유저] 봬 주시고 통보나 가만히 올라가며 올라갑니다	0	0	0	0	0	0	0	1
아아 너무 재밌어서 또 해보고 싶었구나	0	0	0	0	0	0	0	1
아아 넘어가네 넘어가네	0	0	0	0	0	0	0	1
아아 딱딱띠락똑 따라딱똑 무릎 딱딱띠락똑 따라딱똑 이거 알잖아	0	0	0	0	0	0	0	1
아아 먹지 마 먹지 마	0	0	1	0	0	0	0	0
아아 바코리아다 바 [유저] 이다	0	0	1	0	0	0	0	0
아아 배가 점점 꺼지네	0	0	0	0	0	0	0	1
아아 빨리 이동하자	0	0	0	0	0	0	0	1
아아 아 너 밀지마 왼쪽으로 가야돼	0	0	0	0	0	0	0	1
아아 아 너무 좋네	0	0	0	0	0	0	1	0
아아 아 미안 미안 미안 아냐아냐 이거 삼식이야	0	0	1	0	0	0	0	0
아아 아 서로 건네면 안돼	0	0	0	0	0	1	0	0
아아 아 설마 아아 설마 아 나 살짝 어 됐다 맞네	0	0	1	0	0	0	0	0
아아 아 에스님	0	0	1	0	0	0	0	0
아아 아 왜저래 죽었어	0	0	0	0	0	1	0	0
아아 아아 엄냠냠 어 어 야 여기 상당히 높은데 여기 아닌가	0	0	0	0	0	0	0	1
아아 아아 없는데 없는데요	0	0	1	0	0	0	0	0
아아 아아 오오오 아 아 아 방패병이 앞을 8번 8번 방패병 나다 나다 8번 8번 빗겨 빗겨 앞방패 오케이 오케이 앞방패 다가 다가 다가 오케이 윗방패 윗방패 윗방패 두둘로 쌓아서 위로가야지 쌓아야지 쌓아야지	0	0	0	0	0	0	1	0
아아 어 이제 저기 위로 올라가는 거인가 봐	0	0	0	0	0	0	0	1
아아 오른쪽 먼저 뭐야	0	0	0	0	1	0	0	0
아아 오케이 높이 맞춰 나도 걸어줘	0	0	0	0	0	0	1	0
아아 이거 그거 아니여	0	0	1	0	0	0	0	0
아아 이거 선물 선물방 하자고	0	0	1	0	0	0	0	0
아아 이거 착하네	0	0	1	0	0	0	0	0
아아 이렇게 아 됐다	0	0	1	0	0	0	0	0
아아 잠깐만 야 업어줄게 일로와봐	0	0	0	0	0	0	0	1
아아 주다 미안해	0	0	0	0	0	0	0	1
아아 죽으면 아 죽으면 이렇게 됩니다	0	0	1	0	0	0	0	0
아아 찌기 이나 고릴라야	0	0	1	0	0	0	0	0
아아 천천히 조심히 조심히 예스 예스 winding 예스 overturn 난 좆 될 뻔	1	0	0	0	0	0	0	0
아아 초록색 좀 와봐	0	0	0	0	0	0	0	1
아아아 그러네	0	0	0	0	1	0	0	0
아아아 근데 [유저] 가 처음 여기 꺾을 때 조금만 빨리 꺾어주면 좋을 것 같아	0	0	0	0	1	0	0	0
아아아 아 이거 밟고 올라가는 거야	0	0	0	0	1	0	0	0
아아아아 뭐야	0	0	0	0	1	0	0	0
아아아아 오케이 계단처럼 하고 선풍기 바람 끝나면은 그 하고 어 이거 한 명이 밀어줘도 된다	0	0	0	0	1	0	0	0
아아아아아	0	0	0	0	1	0	0	0
아아아아아 다같이 [유저] 이고 연호야 뭐해 질망이야	0	0	0	0	1	0	0	0
아아아아아 아쉽다	0	0	0	0	1	0	0	0
아아아아아 안 돼	0	0	0	0	1	0	0	0
아아아아아 점프 비켜 비켜 오케이 자 먹어 먹어 개빨라 한번 더 빨라 한숨 자고 와도 돼	0	0	0	0	1	0	0	0
아아아아아아	0	0	0	0	1	0	0	0
아아아아아아 벽기야	0	0	0	0	1	0	0	0
아아아아아아 아 아아아아아아 어때 이모	0	0	0	0	1	0	0	0
아아아아아아 아 잠깐만 아 우주같이 아아아아아아아아 아아아아아아 아아아아아아 어허 하아 아 진짜 안들어	0	0	0	0	1	0	0	0
아아아아아아 아아아아아아 와봐요	0	0	0	0	1	0	0	0
아아아아아아 아아아아아아아아아아아아 아 이렇게 자 오케이 자 다음 점프 [유저] 점프 하나만 더 봅니다	0	0	0	0	1	0	0	0
아아아아아아 점프해버렸어	0	0	0	0	1	0	0	0
아아아아아아 제일 높이 올라가는 사람이 이기는 거구나	0	0	0	0	1	0	0	0
아아아아아아 죽었다 [유저] 이것이 뭐야	0	0	0	0	1	0	0	0
아아아아아아 진짜 코코아 아프지 아아아아아아아 아악 아아아아아아 와 진짜 다행이다	0	0	0	0	1	0	0	0
아아아아아아아아	0	0	0	0	1	0	0	0
아아아아아아아아 살짝 살짝 여기가 있었네	0	0	0	0	1	0	0	0
아아아아아아아아 아 고고고 눈 아쉬웠어요	0	0	0	0	1	0	0	0
아아아아아아아아 아하하하하 제가 아까 그렇게 해서 죽었어요	0	0	0	0	1	0	0	0
아아아아아아아아 해아아 도원씨 아쉬웠어요	0	0	0	0	1	0	0	0
아아아아아아아아아 아 근데 누가 오자	0	0	0	0	1	0	0	0
아아아아아아아아아아아아아아아아아아아아아아아아 아니 비키라고 아니 처주가 비키라고 이거 좀 내줘	0	0	0	0	1	0	0	0
아아아아아아아아악	0	0	0	0	1	0	0	0
아아아아아아아아악 댕기지 좋았어요	0	0	0	0	1	0	0	0
아아아아악	0	0	0	0	1	0	0	0
아아아아악 아	0	0	0	0	1	0	0	0
아아아아악 아아아아아으으우우우우우 아아아아아아우 아이씨 [유저] 비	0	0	0	0	1	0	0	0
아아잇 얘들아 잠깐만 기다려봐 한번에 우리 세워지고 빠바바박 여섯 명이 들이박자 [유저] 대가리부터 출발 박고 킹키대가리 그리고 아 잠깐만 잠깐만 아아 들이박아 넘어가 다음 아웃이 차례	0	0	0	0	0	0	0	1
아안에에에에에에에에 야 잠깐만 잠깐만 야 폭탄 엄청 많대	0	0	0	0	0	0	0	1
아야 아야 아야 아 두 번 맞았다 마맛	0	0	1	0	0	0	0	0
아야 어떻게 하는 거야	0	0	0	0	0	1	0	0
아야 이거 머리 밟고 잊지 마 오케이 좋아	0	0	0	0	0	0	1	0
아야야 [유저] 죽게 빨리 와 빨리 와	0	0	0	0	0	0	0	1
아어두울 때 어 그러네	0	0	1	0	0	0	0	0
아예 보세요 에피타이저 넣어드렸어요	0	0	0	0	0	0	0	1
아예 없을 것 같아서 그래	0	0	0	0	0	0	1	0
아오니님이 아래쪽으로 가고	0	0	0	0	1	0	0	0
아오시라고요	0	0	0	0	1	0	0	0
아오오 이것이 내 공인데	0	0	0	0	1	0	0	0
아온이 올라가고 윤료 올라가고 [유저] 가 올라가고 [유저] 이 괜찮아 [유저] 가 괜찮아 그럴 수 있어 [유저] 가 그런 거 한두 번 아니니까 괜찮아요	0	0	0	0	0	0	0	1
아요 됐다 됐다	0	0	1	0	0	0	0	0
아우 그만 움직여 삼식이	0	0	0	0	0	1	0	0
아우 긴장감 쩔어	0	0	0	0	0	0	1	0
아우 답답해	0	0	0	0	0	0	0	1
아우 답답해 잠깐만 이렇게 가면 된다니까 아온이 당나귀야	0	0	0	0	0	0	0	1
아우 맛있겠다	0	0	1	0	0	0	0	0
아우 분홍	0	0	1	0	0	0	0	0
아우 빨리 들어가 임마 아아 아 제발 제발 제발 아니 저거 아까 맞으면 어떻게 하려고 쏜 거야	0	0	0	0	0	1	0	0
아우 쒸 공잡아 공잡아 공잡아 공을 넣고 오와아 이야	0	0	0	0	0	0	0	1
아우 씨 말 말 예능신이 왔나 죽어서도 어떻게 웃길 수 있지	1	0	0	0	0	0	0	0
아우 씨발 야야야야	1	0	0	0	0	0	0	0
아우 애기새끼 저거 신나기만 하고 그냥 그치	1	0	0	0	0	0	0	0
아우 잠깐만 아니 나는 잘 하고 있어	0	0	0	0	0	0	0	1
아우 재밌어	0	0	1	0	0	0	0	0
아우 죽어도 쏴	1	0	0	0	0	0	0	0
아우 했다	0	0	1	0	0	0	0	0
아우를 위해서 좀 양보해주시죠	0	0	0	0	0	0	0	1
아유 D님 너무 잘하신다	0	0	1	0	0	0	0	0
아유 갈게요	0	0	1	0	0	0	0	0
아유 꽉잡아	0	0	1	0	0	0	0	0
아유 내가 먹어버렸다	0	0	0	0	0	0	0	1
아유 내꺼야	0	0	1	0	0	0	0	0
아유 또 연결 끊기 와 게임이 끝났어	0	0	0	0	0	1	0	0
아유 비켜	0	0	0	0	0	0	0	1
아유 아 어디가 너 사실 간첩이지	0	0	0	0	0	0	0	1
아유 아유 그것도 맛있니	0	0	1	0	0	0	0	0
아유 아유 됐다	0	0	1	0	0	0	0	0
아유 아유 아유	0	0	1	0	0	0	0	0
아유 아유 오케이 굿 이것이 그것이 중요한것이 아니야	0	0	0	0	0	0	1	0
아유 저러니까 진짜 와 와 진짜 왜 이래	0	0	0	0	1	0	0	0
아유 좋아요	0	0	0	0	0	0	1	0
아유 죄송합니다	0	0	1	0	0	0	0	0
아유 폭탄 뭐야	0	0	0	0	1	0	0	0
아유씨 으 안가	0	0	0	0	0	0	0	1
아이 같이 가자고	0	0	0	0	0	0	0	1
아이 개같은거 저기다가 누가 저거 설치했어	1	0	0	0	0	0	0	0
아이 공룡아	0	0	1	0	0	0	0	0
아이 괜찮아	0	0	1	0	0	0	0	0
아이 구라야	0	0	1	0	0	0	0	0
아이 귀찮게 하시네	0	0	1	0	0	0	0	0
아이 그거는 누군지도 모르잖아	0	0	1	0	0	0	0	0
아이 그럼 어	0	0	1	0	0	0	0	0
아이 나 나 나 존나 나 나 아무도 없어	1	0	0	0	0	0	0	0
아이 나와봐봐	0	0	0	0	0	0	0	1
아이 눈 껐는데 아니 저 [유저] 님한테 가는 줄 알았어요	0	0	0	0	0	0	0	1
아이 늦었어요 병디님 좋았어요	0	0	0	0	0	0	1	0
아이 문 좀 그만 닫아	0	0	0	0	0	1	0	0
아이 뭐 해	0	0	0	0	0	0	0	1
아이 미친놈아 열어라	1	0	0	0	0	0	0	0
아이 바보들아	1	0	0	0	0	0	0	0
아이 올라 오라고 이새끼들아 올라왔어	1	0	0	0	0	0	0	0
아이 잘했다 네 그래도 재밌으시요	0	0	0	0	0	0	1	0
아이 잠깐만	0	0	0	0	0	0	0	1
아이 제가 먼저 나와요	0	0	0	0	0	0	0	1
아이 제가 선장입니다	0	0	0	0	0	0	0	1
아이 좋네	0	0	0	0	0	0	1	0
아이 진짜	0	0	1	0	0	0	0	0
아이 파티 탈퇴	0	0	1	0	0	0	0	0
아이 편하다	0	0	1	0	0	0	0	0
아이C 하하하하하하하 아잠깐 탱키스 좀 빨아요	0	0	0	0	0	0	0	1
아이가 아이가	0	0	0	0	0	0	0	1
아이고 개 무서워	0	0	0	0	0	1	0	0
아이고 개 보내자 이 자식 야 같이 가자	0	0	0	0	0	1	0	0
아이고 고 간다 밀어 밀어 야 밀어 영찬 영찬 영찬 이거 어떻게 하는 거야	0	0	0	0	0	1	0	0
아이고 나	0	0	0	0	0	1	0	0
아이고 나 뭐 맞았니	0	0	0	0	0	1	0	0
아이고 내 손주들 한 명 한 명이 소중해 그냥 일로와 올라와 저 새끼가 문제야	1	0	0	0	0	0	0	0
아이고 됐다	0	0	0	0	0	1	0	0
아이고 문 안 열리나	0	0	0	0	0	1	0	0
아이고 아니 할배 아아 아 이거 치매 이슈 아 오케이 치매 이슈 오케이 오케이 이슈잖아	0	0	0	0	0	1	0	0
아이고 아이고	0	0	0	0	0	1	0	0
아이고 아이고 아이고 그냥 나 혼자 잘하는 거라 꺼져	1	0	0	0	0	0	0	0
아이고 아이고 어어 어디로 떨어졌어	0	0	0	0	0	1	0	0
아이고 아이고 여기	0	0	0	0	0	1	0	0
아이고 야 이런 거 클링하나	0	0	0	0	0	1	0	0
아이고 야야	0	0	0	0	0	1	0	0
아이고 어이구 더위가 잘 막는다 야	0	0	0	0	0	1	0	0
아이고 우리 악녀야	0	0	0	0	0	1	0	0
아이고 웃기다	0	0	0	0	0	1	0	0
아이고 이거 따뜻했다	0	0	0	0	0	1	0	0
아이고 잘한다	0	0	0	0	0	1	0	0
아이고 잘한다 드디어 머리를 쓰기 시작했구나	0	0	0	0	0	1	0	0
아이고 재밌었습니다	0	0	0	0	0	1	0	0
아이고 죄송합니다	0	0	0	0	0	1	0	0
아이고 집중 [유저] 하필 내가 고주였을지도 모르겠네	0	0	0	0	0	1	0	0
아이고야 정말 화가나서 못하겠거든 자기 위치에 공이 사라졌어	0	0	0	0	0	1	0	0
아이구 시존나 뭐야	1	0	0	0	0	0	0	0
아이그 누구니 큰일났다	0	0	0	0	0	1	0	0
아이비비랑 오비비가 협동을 해서 하는 게임입니다	0	0	0	0	0	0	0	1
아이스 [유저] 이야 대질러 죽여 대질러 죽여 죽여 대질러 대질러 먼저 패야돼	0	0	1	0	0	0	0	0
아이쒸 이야 살릴 수 있어	0	0	1	0	0	0	0	0
아이씨 [유저] 비	0	0	0	0	1	0	0	0
아이씨 가자 가자 밀어요	0	0	0	0	1	0	0	0
아이씨 개 무거워	0	0	0	0	1	0	0	0
아이씨 개병신이	1	0	0	0	0	0	0	0
아이씨 괜찮아	0	0	0	0	1	0	0	0
아이씨 근데 이것이 조금만 멍 때리면 이렇게 된다니까	0	0	0	0	1	0	0	0
아이씨 무의식적으로 왔어	0	0	0	0	1	0	0	0
아이씨 아 귀찮아	0	0	0	0	1	0	0	0
아이씨 아 뭐야	0	0	0	0	1	0	0	0
아이씨 아 이 새끼 아니 이 새끼 아 좀 꺼져봐	1	0	0	0	0	0	0	0
아이씨 아니 근데 A랑 D는 [유저] 가 하나씩 빠져온다	0	0	0	0	1	0	0	0
아이씨 아이스 [유저] 아이스 [유저] 죽었어	0	0	0	0	1	0	0	0
아이씨 아이씨 아 진짜	0	0	0	0	1	0	0	0
아이씨 안녕하세요	0	0	0	0	1	0	0	0
아이씨 앞으로 가면 뒤에서 4명 앞에 움직이면 안돼	0	0	0	0	1	0	0	0
아이씨 야 빨리빨리 빨리 여기 올라가 올라가 오른쪽이 여기 한명 나가 올라가 한명 나가	0	0	0	0	1	0	0	0
